User ID,Location,Age,Household Size,Monthly Consumption (kWh),Peak Consumption (kWh),Avg Consumption (kWh),Consumption by Time of Day (Morning),Consumption by Time of Day (Evening),Marketing Interaction,Pricing Plan,Incentive Participation,Engagement Rate,Energy Usage Reduction (%),Evening_Morning_Diff,High_Engagement
User_542,Loc_2,54.0,1.0,457.0,40.0,15.233333333333333,11.0,17.0,True,Dynamic Pricing,False,0.3650475666926015,8.71178316025418,6.0,0
User_543,Loc_2,65.0,3.0,287.0,41.0,9.566666666666666,12.0,3.0,False,Flat Rate,True,0.432437166716503,20.813734676346133,-9.0,0
User_544,Loc_4,30.0,4.0,421.0,36.0,14.033333333333331,3.0,4.0,False,Dynamic Pricing,False,0.6231724245321872,14.65446830826613,1.0,1
User_545,Loc_1,45.0,2.0,112.0,39.0,3.733333333333333,6.0,8.0,True,Flat Rate,False,0.0744284184385156,13.717525501729291,2.0,0
User_546,Loc_5,22.0,1.0,283.0,11.0,9.433333333333334,5.0,16.0,True,Flat Rate,True,0.5036917612374446,25.36541450031673,11.0,1
User_547,Loc_5,30.0,2.0,210.0,18.0,7.0,1.0,2.0,False,Flat Rate,True,0.1826251302531011,17.406978296396634,1.0,0
User_548,Loc_2,34.0,4.0,389.0,37.0,12.966666666666669,9.0,15.0,False,Dynamic Pricing,True,0.5739751750317419,25.032441987402063,6.0,1
User_549,Loc_1,67.0,4.0,394.0,40.0,13.133333333333333,10.0,4.0,True,Dynamic Pricing,True,0.6374046122611835,24.33674760988867,-6.0,1
User_550,Loc_2,57.0,5.0,491.0,43.0,16.366666666666667,10.0,15.0,False,Flat Rate,False,0.5567092565528539,7.394756217453775,5.0,1
User_551,Loc_3,62.0,4.0,314.0,24.0,10.466666666666669,10.0,2.0,True,Dynamic Pricing,False,0.7382955104783077,9.721150838053616,-8.0,1
User_552,Loc_2,49.0,3.0,219.0,34.0,7.3,14.0,19.0,True,Dynamic Pricing,False,0.3356092442409013,6.275642866114575,5.0,0
User_553,Loc_2,46.0,1.0,481.0,45.0,16.033333333333335,14.0,14.0,True,Flat Rate,False,0.7651065916331309,2.836887952339704,0.0,1
User_554,Loc_5,68.0,5.0,154.0,17.0,5.133333333333334,7.0,2.0,False,Dynamic Pricing,True,0.4327670817081936,12.583954127531213,-5.0,0
User_555,Loc_5,20.0,3.0,126.0,18.0,4.2,6.0,19.0,False,Flat Rate,True,0.4841844983225968,14.659674929607313,13.0,0
User_556,Loc_5,57.0,2.0,217.0,46.0,7.233333333333333,14.0,13.0,False,Flat Rate,False,0.6481021272610714,13.661391503802482,-1.0,1
User_557,Loc_3,51.0,1.0,320.0,48.0,10.666666666666666,14.0,15.0,False,Flat Rate,False,0.0183583839992239,13.21454786218303,1.0,0
User_558,Loc_5,57.0,4.0,330.0,41.0,11.0,6.0,16.0,True,Dynamic Pricing,False,0.6539942214202483,19.012127431597456,10.0,1
User_559,Loc_1,44.0,1.0,152.0,26.0,5.066666666666666,13.0,19.0,False,Flat Rate,False,0.6185851490721154,14.593568272944824,6.0,1
User_560,Loc_4,30.0,2.0,394.0,44.0,13.133333333333333,14.0,17.0,True,Flat Rate,True,0.3098471167532799,8.299730904458388,3.0,0
User_561,Loc_1,62.0,5.0,420.0,46.0,14.0,7.0,17.0,True,Dynamic Pricing,False,0.0857942848994894,17.684903478579084,10.0,0
User_562,Loc_1,50.0,5.0,332.0,28.0,11.066666666666666,11.0,13.0,True,Dynamic Pricing,True,0.0909354499130411,26.58323375731158,2.0,0
User_563,Loc_5,23.0,5.0,257.0,38.0,8.566666666666666,11.0,17.0,False,Dynamic Pricing,True,0.9232237469852286,14.576652091947238,6.0,1
User_564,Loc_4,41.0,4.0,368.0,16.0,12.266666666666667,12.0,14.0,True,Dynamic Pricing,True,0.6892793212258371,21.596027070539023,2.0,1
User_565,Loc_4,36.0,3.0,120.0,37.0,4.0,13.0,14.0,True,Flat Rate,True,0.1271026137707404,31.543209935933504,1.0,0
User_566,Loc_4,33.0,3.0,152.0,18.0,5.066666666666666,10.0,5.0,False,Dynamic Pricing,False,0.3567231693089063,10.646087276963325,-5.0,0
User_567,Loc_3,57.0,1.0,374.0,37.0,12.466666666666669,0.0,14.0,True,Dynamic Pricing,False,0.5924829939015964,18.1064365675218,14.0,1
User_568,Loc_5,45.0,4.0,412.0,15.0,13.733333333333333,14.0,17.0,False,Dynamic Pricing,False,0.8355717050906487,1.6607751562037287,3.0,1
User_569,Loc_4,50.0,5.0,380.0,38.0,12.666666666666666,12.0,3.0,False,Dynamic Pricing,False,0.0436609287130085,3.821037374173657,-9.0,0
User_570,Loc_3,65.0,5.0,313.0,26.0,10.433333333333334,0.0,7.0,False,Flat Rate,True,0.2366331314700088,23.180754985406416,7.0,0
User_571,Loc_2,58.0,2.0,130.0,25.0,4.333333333333333,7.0,14.0,True,Dynamic Pricing,True,0.88974899029538,20.477099662028284,7.0,1
User_572,Loc_2,30.0,2.0,436.0,32.0,14.533333333333331,3.0,2.0,False,Flat Rate,True,0.0091655501838164,27.088612551792338,-1.0,0
User_573,Loc_3,60.0,5.0,282.0,40.0,9.4,4.0,14.0,False,Dynamic Pricing,False,0.2013991027938874,19.765242302863737,10.0,0
User_574,Loc_3,62.0,5.0,122.0,12.0,4.066666666666666,7.0,12.0,False,Flat Rate,True,0.959024175972966,16.020166568238132,5.0,1
User_575,Loc_5,42.0,4.0,131.0,30.0,4.366666666666666,4.0,8.0,False,Flat Rate,True,0.6134018465221711,13.10995810457781,4.0,1
User_576,Loc_5,59.0,3.0,173.0,35.0,5.766666666666667,9.0,1.0,True,Dynamic Pricing,True,0.2616713666375064,22.377618564084777,-8.0,0
User_577,Loc_2,53.0,2.0,109.0,45.0,3.633333333333333,3.0,7.0,False,Flat Rate,True,0.0669910943958476,20.00055185371121,4.0,0
User_578,Loc_4,44.0,3.0,153.0,46.0,5.1,11.0,19.0,True,Dynamic Pricing,False,0.0281913404472221,3.970857177364033,8.0,0
User_579,Loc_2,55.0,4.0,151.0,31.0,5.033333333333333,5.0,16.0,False,Flat Rate,True,0.2447450796369272,23.00887471644198,11.0,0
User_580,Loc_4,24.0,5.0,247.0,21.0,8.233333333333333,12.0,12.0,True,Flat Rate,True,0.8814858195889105,22.07269726294234,0.0,1
User_581,Loc_4,22.0,3.0,259.0,22.0,8.633333333333333,14.0,0.0,False,Flat Rate,False,0.4159136542975095,15.408235741372875,-14.0,0
User_582,Loc_5,60.0,5.0,469.0,20.0,15.633333333333333,11.0,1.0,True,Dynamic Pricing,False,0.720333369165993,9.99236823997524,-10.0,1
User_583,Loc_1,62.0,5.0,113.0,25.0,3.7666666666666666,4.0,14.0,False,Flat Rate,False,0.9182850353799578,6.104290602577183,10.0,1
User_584,Loc_1,68.0,1.0,277.0,17.0,9.233333333333333,13.0,11.0,True,Dynamic Pricing,True,0.4080404616028166,29.875143563376746,-2.0,0
User_585,Loc_3,48.0,3.0,465.0,49.0,15.5,6.0,13.0,True,Flat Rate,True,0.191277371037397,22.877587900107976,7.0,0
User_586,Loc_5,40.0,3.0,152.0,49.0,5.066666666666666,13.0,1.0,True,Flat Rate,True,0.5171179308569195,16.423651820862403,-12.0,1
User_587,Loc_4,59.0,5.0,434.0,11.0,14.466666666666669,9.0,17.0,False,Flat Rate,True,0.9080836870598544,15.36581479334222,8.0,1
User_588,Loc_1,27.0,4.0,121.0,39.0,4.033333333333333,6.0,6.0,True,Flat Rate,False,0.8043744141377006,14.622059660071242,0.0,1
User_589,Loc_4,49.0,1.0,129.0,39.0,4.3,12.0,5.0,True,Flat Rate,True,0.0658298433631537,19.703584633581947,-7.0,0
User_590,Loc_1,60.0,5.0,290.0,21.0,9.666666666666666,3.0,13.0,True,Flat Rate,True,0.6925728000775818,17.811845372656006,10.0,1
User_591,Loc_1,47.0,2.0,359.0,19.0,11.966666666666669,11.0,7.0,True,Dynamic Pricing,False,0.5718975224589538,10.596677779241404,-4.0,1
User_592,Loc_1,56.0,2.0,304.0,20.0,10.133333333333333,12.0,1.0,False,Dynamic Pricing,False,0.9074631763464256,5.799747852882837,-11.0,1
User_593,Loc_5,48.0,1.0,158.0,24.0,5.266666666666667,4.0,16.0,True,Dynamic Pricing,False,0.1224814168502972,12.5781028984723,12.0,0
User_594,Loc_2,35.0,4.0,363.0,25.0,12.1,12.0,4.0,True,Flat Rate,True,0.5340361132046566,13.933216769259316,-8.0,1
User_595,Loc_4,53.0,5.0,111.0,26.0,3.7,2.0,13.0,True,Dynamic Pricing,True,0.8794626935118923,27.04948932070857,11.0,1
User_596,Loc_5,19.0,3.0,218.0,35.0,7.266666666666667,14.0,19.0,False,Flat Rate,True,0.410023786741743,14.595438209867574,5.0,0
User_597,Loc_5,31.0,1.0,389.0,11.0,12.966666666666669,3.0,2.0,True,Dynamic Pricing,True,0.481994917732867,14.622483472144944,-1.0,0
User_598,Loc_5,30.0,4.0,437.0,21.0,14.566666666666666,14.0,4.0,True,Dynamic Pricing,True,0.0704606776669583,11.696581774175357,-10.0,0
User_599,Loc_5,46.0,3.0,347.0,35.0,11.566666666666666,13.0,15.0,True,Flat Rate,False,0.2781436404489108,18.67230755670188,2.0,0
User_600,Loc_5,29.0,2.0,453.0,32.0,15.1,3.0,17.0,True,Flat Rate,False,0.3245066491689473,17.347092782307158,14.0,0
User_601,Loc_3,56.0,2.0,226.0,27.0,7.533333333333333,2.0,16.0,False,Dynamic Pricing,True,0.9451224487448868,19.17810077148412,14.0,1
User_602,Loc_4,19.0,3.0,174.0,41.0,5.8,12.0,10.0,True,Dynamic Pricing,True,0.282667360541159,23.013600831432484,-2.0,0
User_603,Loc_5,49.0,1.0,460.0,47.0,15.333333333333334,9.0,16.0,True,Dynamic Pricing,True,0.460868735269652,24.632741645865902,7.0,0
User_604,Loc_4,30.0,2.0,303.0,12.0,10.1,4.0,15.0,False,Dynamic Pricing,True,0.6713044235642798,29.62625009043821,11.0,1
User_605,Loc_3,63.0,5.0,148.0,47.0,4.933333333333334,4.0,1.0,False,Flat Rate,True,0.1621833724078774,15.157684596887592,-3.0,0
User_606,Loc_3,44.0,3.0,178.0,12.0,5.933333333333334,10.0,3.0,False,Dynamic Pricing,False,0.4864423871418745,13.629212250343423,-7.0,0
User_607,Loc_4,66.0,3.0,340.0,39.0,11.333333333333334,6.0,6.0,True,Flat Rate,False,0.7385390394759076,1.2707144484783717,0.0,1
User_608,Loc_1,58.0,2.0,448.0,10.0,14.933333333333334,3.0,1.0,False,Flat Rate,False,0.866855213027066,7.924946936328119,-2.0,1
User_609,Loc_2,34.0,1.0,253.0,39.0,8.433333333333334,12.0,5.0,True,Dynamic Pricing,True,0.6262592746624267,27.50536390954262,-7.0,1
User_610,Loc_1,57.0,5.0,373.0,41.0,12.433333333333334,3.0,16.0,False,Flat Rate,True,0.6690535153169479,20.592357007278466,13.0,1
User_611,Loc_1,48.0,1.0,195.0,37.0,6.5,8.0,6.0,True,Dynamic Pricing,False,0.1262834725845689,5.757590066696892,-2.0,0
User_612,Loc_1,51.0,4.0,313.0,30.0,10.433333333333334,5.0,4.0,False,Flat Rate,False,0.9457764972463472,2.405419262572137,-1.0,1
User_613,Loc_5,41.0,4.0,393.0,22.0,13.1,14.0,4.0,True,Flat Rate,True,0.1325740774844823,21.05429220210762,-10.0,0
User_614,Loc_3,62.0,2.0,308.0,36.0,10.266666666666667,3.0,19.0,False,Dynamic Pricing,False,0.7746729371817983,12.897120868594536,16.0,1
User_615,Loc_1,52.0,2.0,442.0,45.0,14.733333333333333,1.0,15.0,True,Flat Rate,False,0.2648163217783188,7.478774272075492,14.0,0
User_616,Loc_3,65.0,2.0,187.0,16.0,6.233333333333333,5.0,18.0,True,Flat Rate,True,0.9335931437012516,31.35803074019369,13.0,1
User_617,Loc_4,23.0,4.0,405.0,31.0,13.5,1.0,8.0,True,Dynamic Pricing,False,0.7199595393694795,0.4440562597570063,7.0,1
User_618,Loc_2,36.0,1.0,363.0,19.0,12.1,4.0,4.0,True,Flat Rate,False,0.753813712978369,6.074477032636516,0.0,1
User_619,Loc_4,47.0,1.0,489.0,48.0,16.3,5.0,7.0,True,Flat Rate,False,0.2190591730598833,18.421389725991627,2.0,0
User_620,Loc_4,24.0,2.0,424.0,24.0,14.133333333333333,3.0,8.0,True,Dynamic Pricing,True,0.4430399766351608,15.510675204245306,5.0,0
User_621,Loc_5,27.0,5.0,476.0,24.0,15.866666666666667,13.0,4.0,True,Dynamic Pricing,False,0.6178131945892864,5.045056677103408,-9.0,1
User_622,Loc_2,58.0,1.0,419.0,13.0,13.966666666666669,12.0,9.0,True,Flat Rate,False,0.7699736182066009,10.684408198624949,-3.0,1
User_623,Loc_4,49.0,4.0,256.0,41.0,8.533333333333333,2.0,1.0,False,Flat Rate,False,0.1039593759123895,16.476034998410757,-1.0,0
User_624,Loc_4,51.0,3.0,255.0,32.0,8.5,6.0,8.0,True,Flat Rate,True,0.9623653164545284,8.410793066741602,2.0,1
User_625,Loc_2,45.0,3.0,238.0,15.0,7.933333333333334,1.0,10.0,True,Dynamic Pricing,True,0.890220670554556,28.821168977920035,9.0,1
User_626,Loc_2,32.0,3.0,220.0,33.0,7.333333333333333,12.0,3.0,False,Flat Rate,False,0.2703485904955843,15.90145762362328,-9.0,0
User_627,Loc_4,47.0,5.0,164.0,29.0,5.466666666666667,10.0,1.0,True,Flat Rate,True,0.822760243032332,9.88636297398869,-9.0,1
User_628,Loc_2,54.0,2.0,206.0,46.0,6.866666666666666,13.0,5.0,False,Flat Rate,False,0.5183239230398234,14.240159223963254,-8.0,1
User_629,Loc_4,46.0,4.0,246.0,29.0,8.2,5.0,13.0,True,Flat Rate,True,0.4618064815620186,18.748674584228183,8.0,0
User_630,Loc_4,39.0,5.0,236.0,21.0,7.866666666666666,12.0,0.0,False,Flat Rate,True,0.3144341058114054,19.64079414277221,-12.0,0
User_631,Loc_5,21.0,4.0,261.0,42.0,8.7,3.0,17.0,False,Flat Rate,False,0.5809685866315925,15.665801848777328,14.0,1
User_632,Loc_1,37.0,4.0,199.0,37.0,6.633333333333334,5.0,6.0,True,Dynamic Pricing,False,0.7298891177035978,19.255696159614644,1.0,1
User_633,Loc_4,49.0,2.0,437.0,17.0,14.566666666666666,3.0,0.0,False,Dynamic Pricing,False,0.4109329049627582,2.5331174569438786,-3.0,0
User_634,Loc_3,53.0,3.0,498.0,10.0,16.6,3.0,0.0,True,Flat Rate,True,0.6292191930082921,21.104303432812262,-3.0,1
User_635,Loc_1,67.0,2.0,406.0,46.0,13.533333333333331,14.0,0.0,True,Flat Rate,False,0.6993129211553037,9.61883216168607,-14.0,1
User_636,Loc_1,21.0,5.0,240.0,31.0,8.0,3.0,3.0,True,Dynamic Pricing,True,0.7111218170152859,22.126355147291207,0.0,1
User_637,Loc_1,44.0,5.0,182.0,15.0,6.066666666666666,8.0,3.0,True,Dynamic Pricing,True,0.0519660981311802,20.46839537590765,-5.0,0
User_638,Loc_5,34.0,5.0,276.0,30.0,9.2,6.0,17.0,False,Dynamic Pricing,False,0.8597478056850669,1.0453733512319308,11.0,1
User_639,Loc_4,29.0,2.0,297.0,41.0,9.9,2.0,10.0,True,Flat Rate,True,0.4582533147650479,20.432715085510008,8.0,0
User_640,Loc_5,39.0,4.0,211.0,44.0,7.033333333333333,2.0,0.0,False,Flat Rate,False,0.2624160816962144,8.724288342400907,-2.0,0
User_641,Loc_4,34.0,4.0,155.0,24.0,5.166666666666667,5.0,9.0,False,Flat Rate,True,0.2417645074796816,11.752142049714308,4.0,0
User_642,Loc_5,27.0,1.0,278.0,14.0,9.266666666666667,5.0,8.0,True,Flat Rate,False,0.4830141128439504,16.320670046041368,3.0,0
User_643,Loc_5,18.0,5.0,285.0,15.0,9.5,3.0,3.0,True,Dynamic Pricing,True,0.8868315394689592,29.60529658407544,0.0,1
User_644,Loc_3,39.0,4.0,317.0,34.0,10.566666666666666,14.0,5.0,True,Dynamic Pricing,True,0.3783475816826469,15.046680513863798,-9.0,0
User_645,Loc_5,43.0,1.0,415.0,49.0,13.833333333333334,14.0,15.0,True,Dynamic Pricing,False,0.7497257467835433,5.96901322295521,1.0,1
User_646,Loc_2,35.0,4.0,316.0,38.0,10.533333333333331,8.0,1.0,False,Dynamic Pricing,True,0.0968187309872186,20.50100322222809,-7.0,0
User_647,Loc_3,67.0,5.0,219.0,16.0,7.3,3.0,17.0,True,Flat Rate,False,0.4760567021510618,5.763042715548061,14.0,0
User_648,Loc_5,31.0,3.0,493.0,49.0,16.433333333333334,8.0,9.0,False,Flat Rate,True,0.9916861403927356,12.038754745302723,1.0,1
User_649,Loc_1,64.0,5.0,274.0,22.0,9.133333333333333,3.0,16.0,True,Dynamic Pricing,True,0.770437802792337,27.58972497305953,13.0,1
User_650,Loc_2,46.0,2.0,122.0,47.0,4.066666666666666,1.0,12.0,True,Dynamic Pricing,True,0.210528488440613,11.437770733339484,11.0,0
User_651,Loc_2,29.0,4.0,312.0,27.0,10.4,1.0,17.0,True,Dynamic Pricing,False,0.5014414736979107,1.8953694206918792,16.0,1
User_652,Loc_2,53.0,4.0,334.0,11.0,11.133333333333333,4.0,12.0,True,Dynamic Pricing,False,0.2336247636485665,0.1357634804717955,8.0,0
User_653,Loc_3,52.0,2.0,112.0,17.0,3.733333333333333,3.0,16.0,False,Dynamic Pricing,False,0.4095609272625092,3.058863729508523,13.0,0
User_654,Loc_5,69.0,2.0,200.0,20.0,6.666666666666667,6.0,4.0,False,Flat Rate,False,0.7800840237349648,1.3798001742091892,-2.0,1
User_655,Loc_5,29.0,3.0,123.0,42.0,4.1,13.0,10.0,True,Flat Rate,False,0.7712248152904037,19.916047355598373,-3.0,1
User_656,Loc_1,24.0,4.0,463.0,47.0,15.433333333333334,10.0,6.0,False,Dynamic Pricing,True,0.2281003779023851,17.797171282876704,-4.0,0
User_657,Loc_1,46.0,4.0,110.0,36.0,3.6666666666666665,4.0,9.0,False,Dynamic Pricing,True,0.92222331815486,15.19429244390592,5.0,1
User_658,Loc_2,28.0,3.0,372.0,29.0,12.4,5.0,16.0,True,Dynamic Pricing,False,0.5925681827648268,4.819925159918359,11.0,1
User_659,Loc_1,50.0,1.0,380.0,21.0,12.666666666666666,9.0,14.0,True,Flat Rate,True,0.3799242909620145,23.72303970012566,5.0,0
User_660,Loc_3,23.0,3.0,193.0,40.0,6.433333333333334,3.0,17.0,False,Flat Rate,True,0.5019355807808606,24.942412498955136,14.0,1
User_661,Loc_5,64.0,5.0,300.0,36.0,10.0,12.0,18.0,False,Flat Rate,True,0.6050712534377437,20.43844959670377,6.0,1
User_662,Loc_2,32.0,4.0,120.0,41.0,4.0,11.0,1.0,False,Dynamic Pricing,True,0.5598905318457854,31.50764612407724,-10.0,1
User_663,Loc_1,49.0,2.0,439.0,19.0,14.633333333333333,1.0,3.0,False,Flat Rate,False,0.4864050355361782,7.899805410980649,2.0,0
User_664,Loc_3,68.0,5.0,310.0,12.0,10.333333333333334,12.0,2.0,True,Dynamic Pricing,True,0.5049328040894001,21.03875935701131,-10.0,1
User_665,Loc_3,28.0,4.0,239.0,36.0,7.966666666666667,9.0,6.0,True,Flat Rate,False,0.1764119104278861,4.145650450994712,-3.0,0
User_666,Loc_1,40.0,3.0,392.0,44.0,13.066666666666666,8.0,17.0,False,Flat Rate,False,0.8127329043046794,7.555936478188229,9.0,1
User_667,Loc_5,43.0,5.0,397.0,40.0,13.233333333333333,9.0,9.0,True,Flat Rate,True,0.5417603199410154,12.266560967558206,0.0,1
User_668,Loc_1,51.0,4.0,200.0,24.0,6.666666666666667,14.0,6.0,False,Dynamic Pricing,False,0.1310798617047031,13.54607918596282,-8.0,0
User_669,Loc_2,63.0,1.0,403.0,25.0,13.433333333333334,6.0,7.0,False,Dynamic Pricing,True,0.7661571015827779,20.39082098983545,1.0,1
User_670,Loc_1,51.0,1.0,458.0,22.0,15.266666666666667,3.0,5.0,True,Flat Rate,True,0.9324439783773508,23.32946834263284,2.0,1
User_671,Loc_3,46.0,2.0,127.0,44.0,4.233333333333333,2.0,0.0,False,Dynamic Pricing,True,0.947306899236962,12.02345734688552,-2.0,1
User_672,Loc_1,21.0,4.0,140.0,20.0,4.666666666666667,9.0,3.0,False,Dynamic Pricing,False,0.3690177324111727,3.8257831339302872,-6.0,0
User_673,Loc_5,34.0,1.0,454.0,30.0,15.133333333333333,13.0,13.0,True,Dynamic Pricing,False,0.135516873560754,8.148105432226975,0.0,0
User_674,Loc_4,52.0,3.0,402.0,20.0,13.4,14.0,16.0,True,Dynamic Pricing,False,0.5183996266330652,18.738985078173908,2.0,1
User_675,Loc_1,30.0,4.0,245.0,39.0,8.166666666666666,2.0,19.0,False,Dynamic Pricing,True,0.1126092293492206,17.308422649257572,17.0,0
User_676,Loc_5,58.0,3.0,355.0,44.0,11.833333333333334,8.0,17.0,False,Dynamic Pricing,True,0.9339874185126172,27.609944637599675,9.0,1
User_677,Loc_5,56.0,3.0,326.0,31.0,10.866666666666667,4.0,10.0,True,Dynamic Pricing,True,0.183579627355146,10.862591716083037,6.0,0
User_678,Loc_3,32.0,1.0,335.0,47.0,11.166666666666666,12.0,13.0,False,Flat Rate,False,0.2527658599511641,2.5406715194646345,1.0,0
User_679,Loc_5,46.0,4.0,460.0,40.0,15.333333333333334,14.0,8.0,False,Dynamic Pricing,True,0.4066365268849704,13.040256415455383,-6.0,0
User_680,Loc_5,46.0,5.0,479.0,23.0,15.966666666666669,2.0,14.0,True,Dynamic Pricing,True,0.3831644685591258,19.0273353550774,12.0,0
User_681,Loc_5,28.0,1.0,112.0,33.0,3.733333333333333,14.0,11.0,True,Flat Rate,False,0.794662892397889,3.1532205359381598,-3.0,1
User_682,Loc_5,69.0,1.0,309.0,41.0,10.3,4.0,9.0,True,Flat Rate,False,0.4563168205509623,3.480208960322484,5.0,0
User_683,Loc_2,49.0,4.0,328.0,45.0,10.933333333333334,1.0,18.0,True,Flat Rate,False,0.1707682600033369,15.215186167739,17.0,0
User_684,Loc_2,19.0,4.0,496.0,41.0,16.533333333333335,10.0,18.0,True,Flat Rate,True,0.2672098954860741,5.959953650833319,8.0,0
User_685,Loc_3,64.0,3.0,199.0,24.0,6.633333333333334,3.0,5.0,True,Dynamic Pricing,True,0.509113385187522,20.17990791012243,2.0,1
User_686,Loc_1,31.0,4.0,130.0,44.0,4.333333333333333,9.0,19.0,False,Flat Rate,True,0.1474539174261349,12.82381782908084,10.0,0
User_687,Loc_5,37.0,3.0,485.0,12.0,16.166666666666668,1.0,5.0,False,Flat Rate,False,0.6116556756460141,10.130999998170944,4.0,1
User_688,Loc_1,39.0,1.0,115.0,25.0,3.8333333333333335,1.0,7.0,True,Dynamic Pricing,False,0.5657473065511459,11.256604744292058,6.0,1
User_689,Loc_1,28.0,2.0,236.0,14.0,7.866666666666666,11.0,0.0,True,Dynamic Pricing,False,0.7147023163822577,6.267353889145564,-11.0,1
User_690,Loc_3,44.0,5.0,428.0,30.0,14.266666666666667,7.0,16.0,False,Dynamic Pricing,False,0.9377046153793676,5.902177203685706,9.0,1
User_691,Loc_5,20.0,1.0,265.0,19.0,8.833333333333334,0.0,16.0,False,Flat Rate,True,0.9122545611011555,20.94303425341797,16.0,1
User_692,Loc_5,34.0,4.0,409.0,28.0,13.633333333333333,13.0,14.0,False,Dynamic Pricing,True,0.9460756180688312,23.3558435098321,1.0,1
User_693,Loc_4,61.0,5.0,199.0,34.0,6.633333333333334,6.0,6.0,True,Flat Rate,True,0.2447155970237009,14.744306036737228,0.0,0
User_694,Loc_1,45.0,2.0,208.0,13.0,6.933333333333334,4.0,18.0,True,Dynamic Pricing,True,0.1315653066393546,12.273554935290806,14.0,0
User_695,Loc_1,46.0,2.0,442.0,38.0,14.733333333333333,14.0,2.0,False,Dynamic Pricing,True,0.3022767004964485,25.619692542140758,-12.0,0
User_696,Loc_2,38.0,3.0,272.0,28.0,9.066666666666666,10.0,10.0,True,Flat Rate,True,0.8950851727663146,20.992440118486325,0.0,1
User_697,Loc_4,64.0,5.0,336.0,11.0,11.2,7.0,19.0,True,Dynamic Pricing,True,0.9720534746234882,25.30001190787182,12.0,1
User_698,Loc_2,33.0,3.0,261.0,19.0,8.7,0.0,18.0,True,Dynamic Pricing,True,0.859324951070476,16.216977273801696,18.0,1
User_699,Loc_2,54.0,1.0,492.0,34.0,16.4,10.0,8.0,False,Dynamic Pricing,False,0.1100177211275436,2.5160467269210263,-2.0,0
User_700,Loc_2,37.0,5.0,315.0,29.0,10.5,6.0,9.0,False,Dynamic Pricing,False,0.9474279980597932,11.78663289895456,3.0,1
User_701,Loc_3,23.0,1.0,363.0,28.0,12.1,4.0,1.0,True,Dynamic Pricing,True,0.423358027350786,22.870985353689598,-3.0,0
User_702,Loc_3,36.0,3.0,362.0,32.0,12.066666666666666,3.0,0.0,True,Flat Rate,False,0.0093102907623536,4.059871183823944,-3.0,0
User_703,Loc_2,22.0,5.0,391.0,33.0,13.033333333333331,6.0,15.0,True,Flat Rate,True,0.4423937407481936,15.263212458117389,9.0,0
User_704,Loc_4,20.0,3.0,373.0,20.0,12.433333333333334,9.0,17.0,True,Dynamic Pricing,True,0.0460691696754675,30.21829209268313,8.0,0
User_705,Loc_1,18.0,5.0,102.0,43.0,3.4,14.0,16.0,True,Flat Rate,False,0.5438779211611176,11.808522062157827,2.0,1
User_706,Loc_4,55.0,3.0,127.0,37.0,4.233333333333333,1.0,5.0,False,Flat Rate,True,0.3385540274370513,14.283216944563932,4.0,0
User_707,Loc_5,32.0,2.0,425.0,14.0,14.166666666666666,11.0,13.0,True,Flat Rate,True,0.4734349335940487,19.632168088895625,2.0,0
User_708,Loc_3,51.0,3.0,248.0,14.0,8.266666666666667,14.0,14.0,True,Dynamic Pricing,True,0.613170360743117,19.243574771554083,0.0,1
User_709,Loc_1,52.0,2.0,127.0,30.0,4.233333333333333,0.0,13.0,True,Dynamic Pricing,True,0.8688010958178203,21.859371702533387,13.0,1
User_710,Loc_1,66.0,3.0,409.0,21.0,13.633333333333333,0.0,2.0,False,Dynamic Pricing,True,0.6619015764719286,22.54454636758458,2.0,1
User_711,Loc_5,42.0,5.0,164.0,13.0,5.466666666666667,10.0,18.0,False,Flat Rate,True,0.4340488684781807,14.9528068620793,8.0,0
User_712,Loc_5,41.0,5.0,455.0,29.0,15.166666666666666,11.0,11.0,True,Flat Rate,True,0.8194278536703651,22.55081859759601,0.0,1
User_713,Loc_2,29.0,5.0,120.0,47.0,4.0,0.0,1.0,False,Dynamic Pricing,False,0.9055821375731322,13.546836921630328,1.0,1
User_714,Loc_3,35.0,4.0,351.0,34.0,11.7,14.0,2.0,False,Dynamic Pricing,False,0.1197599664321972,0.4885376588126644,-12.0,0
User_715,Loc_3,32.0,1.0,334.0,23.0,11.133333333333333,11.0,17.0,False,Flat Rate,True,0.5319329775527915,20.27431242508317,6.0,1
User_716,Loc_4,61.0,5.0,326.0,20.0,10.866666666666667,4.0,0.0,False,Flat Rate,False,0.2845119597424441,6.659004939247466,-4.0,0
User_717,Loc_2,33.0,2.0,112.0,41.0,3.733333333333333,9.0,19.0,False,Dynamic Pricing,True,0.0470611978769474,27.53710278628791,10.0,0
User_718,Loc_2,44.0,5.0,412.0,20.0,13.733333333333333,6.0,5.0,False,Flat Rate,True,0.6685466951139853,14.21468142602457,-1.0,1
User_719,Loc_2,25.0,4.0,148.0,27.0,4.933333333333334,1.0,4.0,True,Flat Rate,True,0.8627707774592256,21.320090394451555,3.0,1
User_720,Loc_2,63.0,2.0,217.0,36.0,7.233333333333333,9.0,0.0,False,Flat Rate,True,0.162902654477394,25.25792742638972,-9.0,0
User_721,Loc_3,42.0,4.0,153.0,27.0,5.1,7.0,18.0,False,Flat Rate,False,0.8124136576239005,15.956047444172157,11.0,1
